city_name,country_code,first_online_date,shop_id,activity_days,asp,b_p1p2,commission_per_order,days_in_data,eff_online_days,is_healthy_store,ted_per_order,b_cancel_rate,online_rate,photo_rate,recurrency_rate
Mexicali,MX,2024-06-10,5764607535227864841,null,165.417013888888900000,0.01231741018555073,47.423750000000000000,6,26,24,34.576041666666700000,0.02040816326530612,0.8538865487222691,1.0,0.4470588235294118
Saltillo,MX,2024-03-25,5764607922819301452,null,0.000000000000000000,0.0,0.000000000000000000,14,1,1,0.000000000000000000,0.0,0.033366402116402114,0.8846153846153846,0.07692307692307693
Barranquilla,CO,2024-04-10,5764607807069093991,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.39473684210526316,0.0
Lima,PE,2023-11-21,5764607778266811803,null,0.000000000000000000,0.0020920502092050207,0.000000000000000000,14,2,1,0.000000000000000000,1.0,0.06185028248587571,1.0,0.0
Toluca,MX,2024-06-12,5764607780330409781,null,0.000000000000000000,0.002277904328018223,0.000000000000000000,4,4,2,0.000000000000000000,1.0,0.7832616487455196,0.9166666666666666,0.16666666666666666
Mexico City,MX,2024-02-22,5764607780905028431,null,153.635483870967700000,0.008335574079053509,51.441290322580600000,14,20,20,62.709677419354800000,0.0,0.9708844580777097,1.0,0.2
Pachuca,MX,2024-03-06,5764607546942558192,null,177.024314516129000000,0.011463490789062848,45.531451612903200000,14,49,49,101.654516129032300000,0.011406844106463879,0.9443919805133971,0.9283924095954171,0.23376623376623376
Mazatlan,MX,2024-05-12,5764607601749527046,null,196.719444444444400000,0.0040633888663145065,56.750000000000000000,14,15,8,15.377777777777800000,0.1,0.6110195889531149,1.0,0.20588235294117646
Leon,MX,2024-05-27,5764608021477720848,null,0.000000000000000000,0.0,0.000000000000000000,14,9,4,0.000000000000000000,0.0,0.43559773123909257,1.0,0.5
Victoria,MX,2024-03-04,5764607781358014415,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.7407407407407407,0.0
Torreon,MX,2024-04-18,5764607850312368131,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Villahermosa,MX,2024-06-07,5764607884542083592,null,188.436504065040700000,0.007461439946544908,60.701788617886200000,9,27,12,103.923902439024400000,0.08208955223880597,0.5983928254306516,1.0,0.28846153846153844
Medellín,CO,2024-05-14,5764607545944313339,null,0.000000000000000000,0.0,0.000000000000000000,14,1,1,0.000000000000000000,0.0,0.06421104536489151,1.0,0.0
Medellín,CO,2023-11-14,5764607618820345351,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Mexicali,MX,2024-05-29,5764607545210309886,null,266.213181818181800000,0.01199169805519256,80.632121212121200000,14,32,23,96.029621212121200000,0.0,0.6537076719576721,0.6937086092715232,0.24096385542168675
Medellín,CO,2024-04-23,5764608068000940098,null,0.000000000000000000,0.0,0.000000000000000000,14,1,0,0.000000000000000000,0.0,0.058568775699694924,0.125,0.0
Guadalajara,MX,2024-05-22,5764608066281276171,null,264.757142857142900000,0.01249468763280918,72.109071428571400000,14,29,29,67.988571428571400000,0.0,0.9602553763440861,0.9686234817813765,0.175
Cali,CO,2024-02-29,5764607774127034177,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.75,0.0
Queretaro,MX,2024-01-23,5764607701745929752,null,140.500000000000000000,0.0010767160161507402,36.000000000000000000,14,13,12,0.000000000000000000,0.5,0.7944612286002014,0.875,0.0
Saltillo,MX,2024-06-05,5764607811334701200,null,168.363513513513500000,0.012083605486610059,51.605675675675700000,11,18,16,45.805135135135100000,0.0,0.8270782959124927,1.0,0.3125
Mexico City,MX,2024-03-22,5764607752337625067,null,60.975000000000000000,0.004573170731707317,17.185000000000000000,14,9,9,36.725000000000000000,0.0,0.6340350877192983,1.0,1.0
Cancun,MX,2024-05-03,5764608067749281902,null,144.961663837011900000,0.017165887152950542,42.550526315789500000,14,67,36,54.630322580645200000,0.0,0.5978200954861111,0.8596201486374897,0.28429423459244535
Culiacan,MX,2023-11-21,5764607524574334315,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Mexico City,MX,2023-12-09,5764607600562538510,null,200.810413885180200000,0.01144826552783397,90.721361815754300000,14,71,71,137.519038718291100000,0.019255455712451863,0.8227477829942618,0.954679802955665,0.0
Mexico City,MX,2024-01-22,5764607640651697743,null,192.194444444444400000,0.0072992700729927005,82.566666666666700000,14,13,12,115.677777777777800000,0.0,0.6952376543209877,1.0,0.7272727272727273
Bogota D.C.,CO,2023-12-18,5764607549664660936,null,18837.500000000000000000,0.0014285714285714286,5709.500000000000000000,14,13,10,19662.500000000000000000,0.0,0.7651129943502825,1.0,0.0
Guadalajara,MX,2024-06-03,5764608006151733768,null,153.241400000000000000,0.010406440212055763,43.667400000000000000,13,24,24,36.157600000000000000,0.0,0.9726851851851852,0.7142857142857143,0.12162162162162163
Cali,CO,2023-11-26,5764607604496796091,7,0.000000000000000000,0.0,0.000000000000000000,14,8,1,0.000000000000000000,0.0,0.23682077625570772,1.0,0.0
Lima,PE,2023-12-12,5764607609076976468,null,0.000000000000000000,0.0,0.000000000000000000,14,9,7,0.000000000000000000,0.0,0.6597833333333334,0.9,1.0
Culiacan,MX,2023-11-03,5764607733152877922,23,171.397142857142900000,0.004433916423712342,47.484000000000000000,14,23,22,55.177142857142900000,0.0,0.7706977777777778,0.8421052631578947,0.2
Cali,CO,2024-04-19,5764607844641669272,null,0.000000000000000000,9.416195856873823E-4,0.000000000000000000,14,6,6,0.000000000000000000,0.0,0.45178571428571423,0.8913043478260869,0.0
Bogota D.C.,CO,2024-03-13,5764607738865520623,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Mexico City,MX,2023-12-20,5764607651212954205,null,149.000000000000000000,0.004484304932735426,55.000000000000000000,14,12,12,93.000000000000000000,0.0,0.8112948028673835,0.9642857142857143,0.0
Saltillo,MX,2023-11-24,5764607742753639840,12,161.611111111111100000,0.003139169863969306,46.916666666666700000,14,13,8,35.744444444444400000,0.0,0.5859953703703703,1.0,0.0
Mexico City,MX,2024-04-19,5764607721358494561,null,160.501422764227600000,0.013197801156288503,56.880487804878000000,14,68,24,96.064430894308900000,0.01727447216890595,0.5076763319753973,1.0,0.29891304347826086
Los Cabos,MX,2023-11-08,5764607523689335239,22,243.739430379746800000,0.01887543803759159,68.336708860759500000,14,65,54,13.602088607594900000,0.024691358024691357,0.7943880481995237,0.6835685242764888,0.46308724832214765
Aguascalientes,MX,2024-05-13,5764607994340573314,null,0.000000000000000000,7.342143906020558E-4,0.000000000000000000,14,6,5,0.000000000000000000,1.0,0.5374701670644391,0.8571428571428571,0.16666666666666666
San Jose,CR,2024-06-12,5764608008752202238,null,4567.833333333333300000,0.01020408163265306,1430.833333333333300000,4,1,1,1870.666666666666700000,0.0,0.1617811278615299,0.803680981595092,0.0
Mexicali,MX,2024-01-09,5764607570015424039,null,302.951648351648400000,0.005041432462189257,83.502197802197800000,14,28,28,127.076923076923100000,0.0,0.7344252432155657,0.7947598253275109,0.4444444444444444
Cali,CO,2023-12-20,5764607738018269340,null,41813.333333333333300000,8.237232289950577E-4,10411.333333333333300000,14,9,6,17820.000000000000000000,0.0,0.42298613601051743,0.9565217391304348,0.2
Mexico City,MX,2024-06-14,5764607610758892429,null,115.858966666666700000,0.02927927927927928,37.049233333333300000,2,23,23,50.720666666666700000,0.0990990990990991,0.8858220284237726,0.8363636363636363,0.3333333333333333
Monterrey,MX,2023-12-21,5764607686977784598,null,765.771875000000000000,0.006872852233676976,221.906250000000000000,14,17,17,19.678125000000000000,0.0,0.9837391152908397,1.0,0.125
Medellín,CO,2024-02-13,5764607591045664361,null,26462.500000000000000000,0.009230769230769232,6075.000000000000000000,14,3,3,11400.000000000000000000,0.0,0.2337828282828283,1.0,0.0
Mexico City,MX,2024-05-01,5764607902426595465,null,210.643108108108100000,0.017423442449841606,78.605180180180200000,14,40,40,129.884369369369400000,0.0,0.8146654611211575,1.0,0.36363636363636365
Queretaro,MX,2024-03-28,5764607928112513123,null,103.977272727272700000,0.0044408558740411785,32.843636363636400000,14,8,7,63.272727272727300000,0.0,0.6750598290598291,0.8888888888888888,0.2553191489361702
Guadalajara,MX,2024-01-19,5764607743718329941,null,217.292008639308900000,0.006187993520955659,64.478704103671700000,14,67,67,73.246436285097200000,0.0,0.9473714689265539,1.0,0.48484848484848486
Mexico City,MX,2024-05-02,5764607787854987995,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.0,0.0
Mexicali,MX,2024-06-11,5764608045741769562,null,174.739340659340700000,0.015567530579077922,53.539780219780200000,5,22,17,72.271703296703300000,0.0,0.6136157024793388,0.8146718146718147,0.3225806451612903
Mexico City,MX,2024-02-15,5764607626059714469,null,179.611111111111100000,0.005663939584644431,54.355555555555600000,14,18,18,133.555555555555600000,0.0,0.8666516884531591,1.0,0.18181818181818182
Cancun,MX,2024-04-13,5764607703436234665,null,299.139583333333300000,0.007553995105862326,84.412500000000000000,14,16,2,42.786111111111100000,0.03896103896103896,0.3086691086691087,0.9514824797843666,0.1724137931034483
Mexico City,MX,2024-05-29,5764608007758152188,null,190.493000000000000000,0.004512195121951219,51.274500000000000000,14,20,20,82.766500000000000000,0.0,0.9909804461580831,1.0,0.16666666666666666
Chihuahua,MX,2023-11-21,5764607561446460755,2,141.600000000000000000,0.005025125628140704,38.700000000000000000,14,4,2,1.560000000000000000,0.25,0.2731489361702128,1.0,0.25
Mexico City,MX,2023-12-08,5764607709786410389,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Medellín,CO,2024-05-10,5764608051500548252,null,45291.250000000000000000,0.0029308323563892145,11412.500000000000000000,14,8,1,9517.000000000000000000,0.2,0.2534348864994026,1.0,0.0
Bogota D.C.,CO,2024-01-22,5764607795895471414,null,48743.750000000000000000,0.002288329519450801,14067.750000000000000000,14,12,10,18806.250000000000000000,0.0,0.6688995317156237,1.0,0.2857142857142857
Bogota D.C.,CO,2024-02-09,5764607667994365860,null,0.000000000000000000,0.0012787723785166241,0.000000000000000000,14,11,7,0.000000000000000000,0.5,0.6532723131794939,1.0,0.0
Los Mochis-Guasave,MX,2024-01-18,5764607726844644868,null,418.375000000000000000,0.0010298661174047373,121.500000000000000000,14,12,10,21.125000000000000000,0.0,0.6507229928541405,1.0,0.125
Leon,MX,2024-04-24,5764607797774519620,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Saltillo,MX,2024-05-09,5764607897963856067,null,162.316400000000000000,0.006254510464277123,47.922400000000000000,14,18,13,58.201600000000000000,0.0,0.6457779475426533,1.0,0.1875
Medellín,CO,2023-11-18,5764607628718902205,8,30656.818181818181800000,0.003861003861003861,7598.818181818181800000,14,8,7,14061.363636363636400000,0.07692307692307693,0.5773231842689501,1.0,0.5
Jaurez CHIH,MX,2024-03-16,5764607591679004669,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.75,0.0
Medellín,CO,2024-04-23,5764608057078972692,null,36069.500000000000000000,0.0024232633279483036,8099.000000000000000000,14,9,8,3092.500000000000000000,0.3333333333333333,0.5010775862068966,1.0,0.0
Cuernavaca,MX,2024-01-09,5764607700189842893,null,117.670000000000000000,0.0050916496945010185,28.020000000000000000,14,9,6,14.000000000000000000,0.16666666666666666,0.48250631313131315,0.7777777777777778,0.0
Lima,PE,2024-02-13,5764607610817613394,null,0.000000000000000000,0.0,0.000000000000000000,14,7,5,0.000000000000000000,0.0,0.34594230769230766,1.0,0.0
Bogota D.C.,CO,2023-11-08,5764607689389509247,6,0.000000000000000000,0.0025380710659898475,0.000000000000000000,14,5,1,0.000000000000000000,1.0,0.43290467887242073,1.0,0.0
Hermosillo,MX,2024-02-29,5764607571286297874,null,145.407394957983200000,0.032064300836054396,44.258895558223300000,14,188,74,69.260384153661500000,0.008302583025830259,0.48811601072862226,0.7909715407262021,0.22727272727272727
Barranquilla,CO,2024-03-09,5764607585500793253,null,21929.948387096774200000,0.008547008547008548,5836.754838709677400000,14,12,11,19386.793548387096800000,0.0,0.9534325968619917,1.0,0.32653061224489793
Guadalajara,MX,2023-11-10,5764607764228476170,12,155.276250000000000000,0.003134796238244514,38.133750000000000000,14,12,7,61.268750000000000000,0.1,0.9282621671258032,0.6038251366120219,0.0
Pachuca,MX,2024-05-15,5764608041744597550,null,195.783333333333300000,0.01079136690647482,56.149583333333300000,14,16,16,37.833333333333300000,0.1111111111111111,0.7027324263038548,1.0,0.0
Queretaro,MX,2024-06-13,5764607642115509523,null,214.150000000000000000,0.008113590263691683,60.795000000000000000,3,4,4,25.325000000000000000,0.0,0.6876296296296296,0.92,0.5
Acapulco,MX,2024-02-23,5764607580937392065,null,220.922192886320600000,0.04450599870849335,63.834365846368400000,14,365,365,60.053028793464200000,0.009943044695433922,0.8889099942439942,1.0,0.5948534936138242
Guadalajara,MX,2024-06-12,5764607911540818978,null,192.192173913043500000,0.024627464977246365,52.196521739130400000,4,23,23,46.269130434782600000,0.041666666666666664,0.9592013888888892,1.0,0.2563559322033898
Bogota D.C.,CO,2024-02-14,5764607591288932077,null,0.000000000000000000,0.0,0.000000000000000000,14,10,6,0.000000000000000000,0.0,0.47416486291486293,0.7592592592592593,0.0
Queretaro,MX,2024-05-23,5764607931648311451,null,241.821428571428600000,0.004206098843322818,65.690000000000000000,14,14,10,21.785714285714300000,0.0,0.6848014077425844,1.0,0.25
Puerto Vallarta,MX,2024-04-01,5764607590890475350,null,256.915463917525800000,0.025258748151798915,71.988711340206200000,14,41,37,28.273195876288700000,0.0,0.6624483380871997,0.8916876574307305,0.2248062015503876
Victoria,MX,2024-05-11,5764607573962264559,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Leon,MX,2024-06-09,5764608035197289325,null,256.730000000000000000,0.003134796238244514,66.780000000000000000,7,1,1,95.400000000000000000,0.0,0.11193881605085419,1.0,0.0
Tepic,MX,2024-05-24,5764608048749084806,null,215.802000000000000000,0.00778485491861288,63.433000000000000000,14,4,4,50.548000000000000000,0.0,0.20131006006006005,1.0,0.2
Bogota D.C.,CO,2024-04-01,5764607596506645500,null,31917.500000000000000000,0.001070090957731407,7062.500000000000000000,14,12,7,3045.000000000000000000,0.0,0.5858546116374926,1.0,0.0
Puebla,MX,2024-05-16,5764607544988011007,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.7837837837837838,0.0
Bogota D.C.,CO,2024-01-16,5764607748072017296,null,31486.666666666666700000,0.004381161007667032,7702.583333333333300000,14,14,13,21435.833333333333300000,0.0,0.9370261437908497,1.0,0.2727272727272727
Medellín,CO,2024-06-08,5764607804229551021,null,0.000000000000000000,0.0,0.000000000000000000,8,6,5,0.000000000000000000,0.0,0.5097325293753865,1.0,0.0
Veracruz,MX,2024-03-23,5764607553447923652,null,181.305555555555600000,0.0033467202141900937,47.166666666666700000,14,15,12,3.555555555555600000,0.0,0.7589095847885139,1.0,0.2727272727272727
Mexicali,MX,2024-05-15,5764607840166346907,null,246.055555555555600000,0.007142417338833816,68.930555555555600000,14,35,29,17.324074074074100000,0.0,0.6397887450557354,0.8181818181818182,0.18478260869565216
Mexico City,MX,2024-04-23,5764608012359303344,null,80.200000000000000000,0.001488095238095238,18.960000000000000000,14,10,9,15.800000000000000000,0.0,0.8013638888888889,0.7777777777777778,0.625
Guadalajara,MX,2024-02-11,5764607606031912432,null,207.985964912280700000,0.008171745152354571,62.250000000000000000,14,20,20,97.964912280701800000,0.0,0.9043090277777779,1.0,0.16666666666666666
Jaurez CHIH,MX,2024-05-09,5764607845778326110,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.15
Bogota D.C.,CO,2024-02-07,5764607693558647218,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Mexico City,MX,2023-12-08,5764607567926660251,null,277.228125000000000000,0.007112835434852894,79.593750000000000000,14,21,21,24.421875000000000000,0.0,0.8160400132275133,0.7364341085271318,0.25
Puebla,MX,2024-06-08,5764607672985586658,null,198.504600000000000000,0.009785111281657714,64.099000000000000000,8,14,14,97.432000000000000000,0.0,0.9880036630036628,1.0,0.4861111111111111
Puebla,MX,2023-12-19,5764607747996516598,null,0.000000000000000000,0.0,0.000000000000000000,14,11,9,0.000000000000000000,0.0,0.7399567901234568,0.7391304347826086,0.0
La Paz,MX,2024-03-07,5764607757484034909,null,148.196794258373200000,0.021447295257764714,40.617952153110000000,14,72,71,41.912966507177000000,9.560229445506692E-4,0.782366611661166,1.0,0.39886039886039887
Mexico City,MX,2024-05-15,5764607897947078775,null,101.000000000000000000,0.00261437908496732,23.700000000000000000,14,4,4,0.000000000000000000,0.3333333333333333,0.4060957478441867,1.0,0.38461538461538464
Lima,PE,2024-01-17,5764607531046145617,null,33.000000000000000000,7.774840615767377E-4,9.700000000000000000,14,11,11,3.650000000000000000,0.0,0.9427465857359638,1.0,0.0
Guadalajara,MX,2024-03-14,5764607775280467725,null,205.910882352941200000,0.00917686318131257,59.198823529411800000,14,20,20,27.768235294117600000,0.08108108108108109,0.9788714975845411,0.94750656167979,0.07692307692307693
Monterrey,MX,2024-04-19,5764607594208167681,null,214.925675675675700000,0.010638297872340425,60.421621621621600000,14,20,20,38.901351351351400000,0.0,0.8706421356421357,1.0,0.2857142857142857
Torreon,MX,2024-05-23,5764607992885150543,null,176.279629629629600000,0.01811977879750559,48.407407407407400000,14,43,43,11.299691358024700000,0.029069767441860465,0.8700073827980807,0.975,0.3116883116883117
Merida,MX,2024-01-23,5764607635798887487,null,236.326388888888900000,0.0039000737851797194,69.338055555555600000,14,19,19,99.000000000000000000,0.0,0.91255698005698,1.0,0.325
Bogota D.C.,CO,2024-02-15,5764607591574145621,null,20170.000000000000000000,0.0023375409069658717,5212.800000000000000000,14,12,10,17740.000000000000000000,0.0,0.7361477174849269,0.8636363636363636,0.0
Toluca,MX,2024-04-05,5764607591658031181,null,133.366250000000000000,0.019019248395967,35.568750000000000000,14,22,21,0.695000000000000000,0.012048192771084338,0.8855345117845118,0.9958071278825996,0.4375
Cancun,MX,2024-05-21,5764607985377346307,null,267.989855072463800000,0.010231556273559504,78.724202898550700000,14,27,27,87.834347826087000000,0.041666666666666664,0.8770647130647131,0.7257683215130024,0.0
Lima,PE,2024-01-26,5764607572997573758,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Mexico City,MX,2024-02-01,5764607708788166243,null,0.000000000000000000,0.0,0.000000000000000000,14,11,8,0.000000000000000000,0.0,0.7274094667807242,0.9330143540669856,0.0
Culiacan,MX,2024-01-24,5764607708150631833,null,209.157142857142900000,0.011268000748083037,53.814122448979600000,14,49,50,87.339183673469400000,0.044,0.7761419290354822,0.9626865671641791,0.2675438596491228
Mexico City,MX,2024-04-11,5764607703117467110,null,143.051156069364200000,0.013858380925755821,52.898497109826600000,14,43,43,88.907658959537600000,0.0,0.7833797703478554,0.7244389027431422,1.0
