country_code,shop_id,city_name,first_online_date,days_in_data,eff_online_days,asp,online_rate,is_healthy_store,b_cancel_rate,activity_days,recurrency_rate,commission_per_order,ted_per_order,photo_rate,b_p1p2
MX,5764607866917620432,Celaya,2024-08-17,14,0,0,0.0,0,0.0,null,0.20833333333333334,0,0,0.48,0.0
MX,5764607846038373860,Monterrey,2024-08-27,10,19,132.1859523809524,0.6364236111111112,16,0.0,null,0.03225806451612903,42.6285714285714,46.1647619047619,1.0,0.00993676603432701
CO,5764607825356260575,Cali,2024-08-16,14,10,0,0.40277199074074077,0,0.0,null,0.0,0,0,1.0,0.0
MX,5764607840061492041,Mexico City,2024-08-20,14,3,349.8,0.16817405355493995,2,0.0,null,0.07692307692307693,105,30,0.9615384615384616,9.380863039399625E-4
CR,5764608021372864430,San Jose,2024-07-23,14,11,0,0.6074208144796379,9,0.0,null,0.0,0,0,0.8484848484848485,0.0
MX,5764608009901443005,Durango,2024-08-14,14,0,0,0.0,0,0.0,null,0.0,0,0,1.0,0.0
MX,5764607833262524742,Mexico City,2024-08-15,14,1,0,0.013105260015523314,0,0.0,null,0.0,0,0,0.8,0.0
MX,5764607809233357387,Chihuahua,2024-08-10,14,22,152.26925,0.9669240019240021,22,0.0,null,0.6153846153846154,44.5055,41.26825,1.0,0.010281517747858017
PE,5764607919140896823,Lima,2024-08-25,12,0,0,0.0,0,0.0,null,0.0,0,0,0.9473684210526315,0.0
MX,5764607988212697202,Mexico City,2024-08-06,14,8,86,0.521341189674523,6,0.0,null,0.0,40.32,88,0.7560975609756098,6.76132521974307E-4
MX,5764607748504027491,Guadalajara,2024-08-01,14,26,253.8448387096774,0.77714790040877,22,0.03076923076923077,null,0.12,73.2604838709677,60.3579032258065,1.0,0.005370656684840101
MX,5764608020089407992,Guadalajara,2024-08-06,14,8,74.7,0.440513342379014,0,0.0,null,0.0,34.41,74.8,0.5384615384615384,0.0022701475595913734
MX,5764607837276473385,Chihuahua,2024-07-24,14,20,322.8766666666667,0.8801612903225806,17,0.0,null,0.18181818181818182,83.92,44.0306666666667,1.0,0.004240882103477523
MX,5764607969917144103,Monterrey,2024-08-31,6,1,0,0.05297544080604534,0,0.0,null,0.75,0,0,1.0,0.0
CO,5764607843874113785,Bogot¨¢_ D.C.,2024-07-27,14,0,0,0.0,0,0.0,null,0.0,0,0,1.0,0.0
MX,5764607924996148375,Chihuahua,2024-08-28,9,0,0,0.0,0,0.0,null,0.0,0,0,1.0,0.0
MX,5764607838127915644,Puebla,2024-08-24,13,12,189.3333333333333,0.7265587301587301,8,0.0,null,0.4,62.3833333333333,194.05,1.0,0.002758620689655172
MX,5764607968587549042,Tepic,2024-08-08,14,12,192.2466666666667,0.7175046296296297,10,0.25,null,0.3333333333333333,64.6266666666667,102.79,0.6363636363636364,0.0011723329425556857
MX,5764608048862334320,Cancun,2024-09-03,3,0,0,0.0,0,0.0,null,0.0,0,0,0.8666666666666667,0.0
CO,5764608039286738250,Bogot¨¢_ D.C.,2024-09-05,1,0,0,0.0,0,0.0,null,0.0,0,0,0.0,0.0
MX,5764607958886123445,Mexico City,2024-08-12,14,58,166.2579310344828,0.8229982977406375,50,0.01834862385321101,null,0.12301587301587301,57.9128965517241,94.3205517241379,1.0,0.008935201227661997
CO,5764608069389257364,Bogot¨¢_ D.C.,2024-08-14,14,14,19798.5154639175258,0.8271784339559274,14,0.019417475728155338,null,0.0,5538.9690721649485,19764.340206185567,1.0,0.009610202981857373
MX,5764607524180070324,Guadalajara,2024-08-02,14,11,134.08,0.9443721461187214,10,0.0,null,0.0,35.4,0,1.0,6.830601092896175E-4
MX,5764608002540439683,Coatzacoalcos,2024-07-27,14,10,0,0.29747222222222225,0,0.0,null,0.0,0,0,0.5045045045045045,0.0
MX,5764607728350399160,Guadalajara,2024-07-30,14,31,151.5676543209877,0.869876854184159,30,0.0,null,0.5135135135135135,42.7428395061728,29.2751851851852,1.0,0.006897620708362397
MX,5764607967216011627,Mexico City,2024-08-03,14,0,0,0.0,0,0.0,null,0.0,0,0,0.8064516129032258,0.0
